[13.119s][info][gc           ] GC(23) Pause Young (Concurrent Start) (G1 Evacuation Pause) 1921M->1900M(3655M) 489.057ms
[13.120s][info][gc,cpu       ] GC(23) User=3.42s Sys=0.08s Real=0.49s
[13.120s][info][gc           ] GC(24) Concurrent Cycle
[13.120s][info][gc,marking   ] GC(24) Concurrent Clear Claimed Marks
[13.120s][info][gc,marking   ] GC(24) Concurrent Clear Claimed Marks 0.022ms
[13.120s][info][gc,marking   ] GC(24) Concurrent Scan Root Regions
[13.208s][info][gc,marking   ] GC(24) Concurrent Scan Root Regions 88.365ms
[13.209s][info][gc,marking   ] GC(24) Concurrent Mark (13.208s)
[13.209s][info][gc,marking   ] GC(24) Concurrent Mark From Roots
[13.209s][info][gc,task      ] GC(24) Using 2 workers of 2 for marking
[13.718s][info][gc,start     ] GC(25) Pause Young (Normal) (G1 Evacuation Pause)
[13.718s][info][gc,task      ] GC(25) Using 8 workers of 8 for evacuation
[14.208s][info][gc,mmu       ] GC(25) MMU target violated: 201.0ms (200.0ms/201.0ms)
[14.209s][info][gc,phases    ] GC(25)   Pre Evacuate Collection Set: 0.1ms
[14.209s][info][gc,phases    ] GC(25)   Evacuate Collection Set: 470.4ms
[14.209s][info][gc,phases    ] GC(25)   Post Evacuate Collection Set: 19.8ms
[14.209s][info][gc,phases    ] GC(25)   Other: 0.5ms
[14.209s][info][gc,heap      ] GC(25) Eden regions: 159->0(168)
[14.209s][info][gc,heap      ] GC(25) Survivor regions: 23->23(23)
[14.209s][info][gc,heap      ] GC(25) Old regions: 1877->2015
[14.209s][info][gc,heap      ] GC(25) Archive regions: 0->0
[14.209s][info][gc,heap      ] GC(25) Humongous regions: 0->0
[14.209s][info][gc,metaspace ] GC(25) Metaspace: 203K->203K(1056768K)
[14.209s][info][gc           ] GC(25) Pause Young (Normal) (G1 Evacuation Pause) 2059M->2037M(3827M) 491.092ms
[14.209s][info][gc,cpu       ] GC(25) User=3.53s Sys=0.02s Real=0.49s
[14.948s][info][gc,start     ] GC(26) Pause Young (Normal) (G1 Evacuation Pause)
[14.948s][info][gc,task      ] GC(26) Using 8 workers of 8 for evacuation
[15.450s][info][gc,mmu       ] GC(26) MMU target violated: 201.0ms (200.0ms/201.0ms)
[15.450s][info][gc,phases    ] GC(26)   Pre Evacuate Collection Set: 0.1ms
[15.450s][info][gc,phases    ] GC(26)   Evacuate Collection Set: 487.1ms
[15.450s][info][gc,phases    ] GC(26)   Post Evacuate Collection Set: 14.5ms
[15.450s][info][gc,phases    ] GC(26)   Other: 0.5ms
[15.450s][info][gc,heap      ] GC(26) Eden regions: 168->0(167)
[15.450s][info][gc,heap      ] GC(26) Survivor regions: 23->24(24)
[15.450s][info][gc,heap      ] GC(26) Old regions: 2015->2161
[15.450s][info][gc,heap      ] GC(26) Archive regions: 0->0
[15.450s][info][gc,heap      ] GC(26) Humongous regions: 0->0
[15.450s][info][gc,metaspace ] GC(26) Metaspace: 203K->203K(1056768K)
[15.450s][info][gc           ] GC(26) Pause Young (Normal) (G1 Evacuation Pause) 2205M->2184M(3827M) 502.386ms
[15.450s][info][gc,cpu       ] GC(26) User=3.70s Sys=0.05s Real=0.50s
[16.135s][info][gc,start     ] GC(27) Pause Young (Normal) (G1 Evacuation Pause)
[16.135s][info][gc,task      ] GC(27) Using 8 workers of 8 for evacuation
[16.663s][info][gc,mmu       ] GC(27) MMU target violated: 201.0ms (200.0ms/201.0ms)
[16.663s][info][gc,phases    ] GC(27)   Pre Evacuate Collection Set: 0.1ms
[16.663s][info][gc,phases    ] GC(27)   Evacuate Collection Set: 505.1ms
[16.664s][info][gc,phases    ] GC(27)   Post Evacuate Collection Set: 22.7ms
[16.664s][info][gc,phases    ] GC(27)   Other: 0.6ms
[16.664s][info][gc,heap      ] GC(27) Eden regions: 167->0(167)
[16.664s][info][gc,heap      ] GC(27) Survivor regions: 24->24(24)
[16.664s][info][gc,heap      ] GC(27) Old regions: 2161->2305
[16.664s][info][gc,heap      ] GC(27) Archive regions: 0->0
[16.664s][info][gc,heap      ] GC(27) Humongous regions: 0->0
[16.664s][info][gc,metaspace ] GC(27) Metaspace: 203K->203K(1056768K)
[16.664s][info][gc           ] GC(27) Pause Young (Normal) (G1 Evacuation Pause) 2351M->2329M(3827M) 528.937ms
[16.664s][info][gc,cpu       ] GC(27) User=3.41s Sys=0.05s Real=0.53s
[17.405s][info][gc,start     ] GC(28) Pause Young (Normal) (G1 Evacuation Pause)
[17.405s][info][gc,task      ] GC(28) Using 8 workers of 8 for evacuation
[17.923s][info][gc,mmu       ] GC(28) MMU target violated: 201.0ms (200.0ms/201.0ms)
[17.923s][info][gc,phases    ] GC(28)   Pre Evacuate Collection Set: 0.1ms
[17.923s][info][gc,phases    ] GC(28)   Evacuate Collection Set: 498.2ms
[17.923s][info][gc,phases    ] GC(28)   Post Evacuate Collection Set: 19.8ms
[17.923s][info][gc,phases    ] GC(28)   Other: 0.6ms
[17.923s][info][gc,heap      ] GC(28) Eden regions: 167->0(167)
[17.923s][info][gc,heap      ] GC(28) Survivor regions: 24->24(24)
[17.923s][info][gc,heap      ] GC(28) Old regions: 2305->2450
[17.923s][info][gc,heap      ] GC(28) Archive regions: 0->0
[17.923s][info][gc,heap      ] GC(28) Humongous regions: 0->0
[17.923s][info][gc,metaspace ] GC(28) Metaspace: 203K->203K(1056768K)
[17.924s][info][gc           ] GC(28) Pause Young (Normal) (G1 Evacuation Pause) 2496M->2473M(3827M) 518.965ms
[17.924s][info][gc,cpu       ] GC(28) User=3.47s Sys=0.08s Real=0.52s
[18.740s][info][gc,start     ] GC(29) Pause Young (Normal) (G1 Evacuation Pause)
[18.740s][info][gc,task      ] GC(29) Using 8 workers of 8 for evacuation
[19.266s][info][gc,mmu       ] GC(29) MMU target violated: 201.0ms (200.0ms/201.0ms)
[19.266s][info][gc,phases    ] GC(29)   Pre Evacuate Collection Set: 0.1ms
[19.266s][info][gc,phases    ] GC(29)   Evacuate Collection Set: 503.1ms
[19.266s][info][gc,phases    ] GC(29)   Post Evacuate Collection Set: 22.2ms
[19.266s][info][gc,phases    ] GC(29)   Other: 0.4ms
[19.266s][info][gc,heap      ] GC(29) Eden regions: 167->0(172)
[19.266s][info][gc,heap      ] GC(29) Survivor regions: 24->24(24)
[19.266s][info][gc,heap      ] GC(29) Old regions: 2450->2595
[19.266s][info][gc,heap      ] GC(29) Archive regions: 0->0
[19.266s][info][gc,heap      ] GC(29) Humongous regions: 0->0
[19.266s][info][gc,metaspace ] GC(29) Metaspace: 203K->203K(1056768K)
[19.266s][info][gc           ] GC(29) Pause Young (Normal) (G1 Evacuation Pause) 2640M->2618M(3930M) 525.992ms
[19.266s][info][gc,cpu       ] GC(29) User=3.52s Sys=0.14s Real=0.53s
[20.215s][info][gc,start     ] GC(30) Pause Young (Normal) (G1 Evacuation Pause)
[20.215s][info][gc,task      ] GC(30) Using 8 workers of 8 for evacuation
[20.764s][info][gc,mmu       ] GC(30) MMU target violated: 201.0ms (200.0ms/201.0ms)
[20.764s][info][gc,phases    ] GC(30)   Pre Evacuate Collection Set: 0.2ms
[20.764s][info][gc,phases    ] GC(30)   Evacuate Collection Set: 523.3ms
[20.764s][info][gc,phases    ] GC(30)   Post Evacuate Collection Set: 24.9ms
[20.764s][info][gc,phases    ] GC(30)   Other: 0.6ms
[20.764s][info][gc,heap      ] GC(30) Eden regions: 172->0(171)
[20.764s][info][gc,heap      ] GC(30) Survivor regions: 24->25(25)
[20.764s][info][gc,heap      ] GC(30) Old regions: 2595->2743
[20.764s][info][gc,heap      ] GC(30) Archive regions: 0->0
[20.764s][info][gc,heap      ] GC(30) Humongous regions: 0->0
[20.764s][info][gc,metaspace ] GC(30) Metaspace: 203K->203K(1056768K)
[20.764s][info][gc           ] GC(30) Pause Young (Normal) (G1 Evacuation Pause) 2790M->2767M(3930M) 549.312ms
[20.765s][info][gc,cpu       ] GC(30) User=3.38s Sys=0.06s Real=0.55s
[21.675s][info][gc,start     ] GC(31) Pause Young (Normal) (G1 Evacuation Pause)
[21.675s][info][gc,task      ] GC(31) Using 8 workers of 8 for evacuation
[22.187s][info][gc,mmu       ] GC(31) MMU target violated: 201.0ms (200.0ms/201.0ms)
[22.187s][info][gc,phases    ] GC(31)   Pre Evacuate Collection Set: 0.1ms
[22.187s][info][gc,phases    ] GC(31)   Evacuate Collection Set: 491.9ms
[22.187s][info][gc,phases    ] GC(31)   Post Evacuate Collection Set: 20.0ms
[22.187s][info][gc,phases    ] GC(31)   Other: 0.6ms
[22.187s][info][gc,heap      ] GC(31) Eden regions: 171->0(171)
[22.187s][info][gc,heap      ] GC(31) Survivor regions: 25->25(25)
[22.187s][info][gc,heap      ] GC(31) Old regions: 2743->2891
[22.188s][info][gc,heap      ] GC(31) Archive regions: 0->0
[22.188s][info][gc,heap      ] GC(31) Humongous regions: 0->0
[22.188s][info][gc,metaspace ] GC(31) Metaspace: 203K->203K(1056768K)
[22.188s][info][gc           ] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 2938M->2915M(3930M) 512.938ms
[22.188s][info][gc,cpu       ] GC(31) User=3.98s Sys=0.00s Real=0.51s
[23.021s][info][gc,start     ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[23.021s][info][gc,task      ] GC(32) Using 8 workers of 8 for evacuation
[23.558s][info][gc,mmu       ] GC(32) MMU target violated: 201.0ms (200.0ms/201.0ms)
[23.558s][info][gc,phases    ] GC(32)   Pre Evacuate Collection Set: 0.1ms
[23.558s][info][gc,phases    ] GC(32)   Evacuate Collection Set: 519.1ms
[23.558s][info][gc,phases    ] GC(32)   Post Evacuate Collection Set: 17.1ms
[23.558s][info][gc,phases    ] GC(32)   Other: 0.6ms
[23.558s][info][gc,heap      ] GC(32) Eden regions: 171->0(171)
[23.558s][info][gc,heap      ] GC(32) Survivor regions: 25->25(25)
[23.558s][info][gc,heap      ] GC(32) Old regions: 2891->3039
[23.558s][info][gc,heap      ] GC(32) Archive regions: 0->0
[23.558s][info][gc,heap      ] GC(32) Humongous regions: 0->0
[23.558s][info][gc,metaspace ] GC(32) Metaspace: 203K->203K(1056768K)
[23.558s][info][gc           ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 3086M->3063M(3930M) 537.033ms
[23.558s][info][gc,cpu       ] GC(32) User=3.66s Sys=0.11s Real=0.54s
[23.973s][info][gc,marking   ] GC(24) Concurrent Mark From Roots 10763.561ms
[23.973s][info][gc,marking   ] GC(24) Concurrent Preclean
[24.207s][info][gc,start     ] GC(33) Pause Young (Normal) (G1 Evacuation Pause)
[24.207s][info][gc,task      ] GC(33) Using 8 workers of 8 for evacuation
[24.748s][info][gc,mmu       ] GC(33) MMU target violated: 201.0ms (200.0ms/201.0ms)
[24.748s][info][gc,phases    ] GC(33)   Pre Evacuate Collection Set: 0.1ms
[24.748s][info][gc,phases    ] GC(33)   Evacuate Collection Set: 518.2ms
[24.748s][info][gc,phases    ] GC(33)   Post Evacuate Collection Set: 21.6ms
[24.748s][info][gc,phases    ] GC(33)   Other: 0.5ms
[24.748s][info][gc,heap      ] GC(33) Eden regions: 171->0(174)
[24.748s][info][gc,heap      ] GC(33) Survivor regions: 25->25(25)
[24.748s][info][gc,heap      ] GC(33) Old regions: 3039->3186
[24.748s][info][gc,heap      ] GC(33) Archive regions: 0->0
[24.748s][info][gc,heap      ] GC(33) Humongous regions: 0->0
[24.748s][info][gc,metaspace ] GC(33) Metaspace: 203K->203K(1056768K)
[24.748s][info][gc           ] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 3234M->3210M(3992M) 540.778ms
[24.748s][info][gc,cpu       ] GC(33) User=3.84s Sys=0.09s Real=0.54s
[25.306s][info][gc,start     ] GC(34) Pause Young (Normal) (G1 Evacuation Pause)
[25.306s][info][gc,task      ] GC(34) Using 8 workers of 8 for evacuation
[25.826s][info][gc,mmu       ] GC(34) MMU target violated: 201.0ms (200.0ms/201.0ms)
[25.826s][info][gc,phases    ] GC(34)   Pre Evacuate Collection Set: 0.1ms
[25.826s][info][gc,phases    ] GC(34)   Evacuate Collection Set: 495.2ms
[25.826s][info][gc,phases    ] GC(34)   Post Evacuate Collection Set: 23.8ms
[25.826s][info][gc,phases    ] GC(34)   Other: 0.7ms
[25.826s][info][gc,heap      ] GC(34) Eden regions: 174->0(174)
[25.826s][info][gc,heap      ] GC(34) Survivor regions: 25->25(25)
[25.826s][info][gc,heap      ] GC(34) Old regions: 3186->3336
[25.826s][info][gc,heap      ] GC(34) Archive regions: 0->0
[25.826s][info][gc,heap      ] GC(34) Humongous regions: 0->0
[25.826s][info][gc,metaspace ] GC(34) Metaspace: 203K->203K(1056768K)
[25.826s][info][gc           ] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 3384M->3361M(3992M) 520.067ms
[25.826s][info][gc,cpu       ] GC(34) User=3.94s Sys=0.00s Real=0.52s
[25.926s][info][gc,marking   ] GC(24) Concurrent Preclean 1953.631ms
[25.926s][info][gc,marking   ] GC(24) Concurrent Mark (13.208s, 25.926s) 12718.227ms
[25.926s][info][gc,start     ] GC(24) Pause Remark
[27.281s][info][gc,mmu       ] GC(24) MMU target violated: 201.0ms (200.0ms/201.0ms)
[27.281s][info][gc           ] GC(24) Pause Remark 3391M->3295M(4084M) 1354.316ms
[27.281s][info][gc,cpu       ] GC(24) User=6.47s Sys=0.05s Real=1.35s
[27.281s][info][gc,marking   ] GC(24) Concurrent Rebuild Remembered Sets
[29.320s][info][gc,start     ] GC(35) Pause Young (Normal) (G1 Evacuation Pause)
[29.320s][info][gc,task      ] GC(35) Using 8 workers of 8 for evacuation
[29.886s][info][gc,mmu       ] GC(35) MMU target violated: 201.0ms (200.0ms/201.0ms)
[29.886s][info][gc,phases    ] GC(35)   Pre Evacuate Collection Set: 0.1ms
[29.886s][info][gc,phases    ] GC(35)   Evacuate Collection Set: 545.7ms
[29.886s][info][gc,phases    ] GC(35)   Post Evacuate Collection Set: 19.8ms
[29.886s][info][gc,phases    ] GC(35)   Other: 0.6ms
[29.886s][info][gc,heap      ] GC(35) Eden regions: 179->0(178)
[29.886s][info][gc,heap      ] GC(35) Survivor regions: 25->26(26)
[29.886s][info][gc,heap      ] GC(35) Old regions: 3240->3420
[29.886s][info][gc,heap      ] GC(35) Archive regions: 0->0
[29.886s][info][gc,heap      ] GC(35) Humongous regions: 0->0
[29.886s][info][gc,metaspace ] GC(35) Metaspace: 203K->203K(1056768K)
[29.887s][info][gc           ] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 3444M->3445M(4084M) 566.451ms
[29.887s][info][gc,cpu       ] GC(35) User=4.19s Sys=0.08s Real=0.57s
[31.331s][info][gc,start     ] GC(36) Pause Young (Normal) (G1 Evacuation Pause)
[31.331s][info][gc,task      ] GC(36) Using 8 workers of 8 for evacuation
[31.877s][info][gc,mmu       ] GC(36) MMU target violated: 201.0ms (200.0ms/201.0ms)
[31.878s][info][gc,phases    ] GC(36)   Pre Evacuate Collection Set: 0.1ms
[31.878s][info][gc,phases    ] GC(36)   Evacuate Collection Set: 523.1ms
[31.878s][info][gc,phases    ] GC(36)   Post Evacuate Collection Set: 22.5ms
[31.878s][info][gc,phases    ] GC(36)   Other: 0.6ms
[31.878s][info][gc,heap      ] GC(36) Eden regions: 178->0(178)
[31.878s][info][gc,heap      ] GC(36) Survivor regions: 26->26(26)
[31.878s][info][gc,heap      ] GC(36) Old regions: 3420->3598
[31.878s][info][gc,heap      ] GC(36) Archive regions: 0->0
[31.878s][info][gc,heap      ] GC(36) Humongous regions: 0->0
[31.878s][info][gc,metaspace ] GC(36) Metaspace: 203K->203K(1056768K)
[31.878s][info][gc           ] GC(36) Pause Young (Normal) (G1 Evacuation Pause) 3623M->3624M(4084M) 546.607ms
[31.878s][info][gc,cpu       ] GC(36) User=4.16s Sys=0.02s Real=0.55s
[32.557s][info][gc,marking   ] GC(24) Concurrent Rebuild Remembered Sets 5276.024ms
[32.557s][info][gc,start     ] GC(24) Pause Cleanup
[32.558s][info][gc           ] GC(24) Pause Cleanup 3728M->3728M(4084M) 0.962ms
[32.558s][info][gc,cpu       ] GC(24) User=0.00s Sys=0.00s Real=0.00s
[32.558s][info][gc,marking   ] GC(24) Concurrent Cleanup for Next Mark
[32.577s][info][gc,marking   ] GC(24) Concurrent Cleanup for Next Mark 18.597ms
[32.577s][info][gc           ] GC(24) Concurrent Cycle 19457.496ms
[32.880s][info][gc,start     ] GC(37) Pause Young (Normal) (G1 Evacuation Pause)
[32.880s][info][gc,task      ] GC(37) Using 8 workers of 8 for evacuation
[33.441s][info][gc,mmu       ] GC(37) MMU target violated: 201.0ms (200.0ms/201.0ms)
[33.441s][info][gc,phases    ] GC(37)   Pre Evacuate Collection Set: 0.2ms
[33.441s][info][gc,phases    ] GC(37)   Evacuate Collection Set: 536.9ms
[33.441s][info][gc,phases    ] GC(37)   Post Evacuate Collection Set: 23.1ms
[33.442s][info][gc,phases    ] GC(37)   Other: 0.9ms
[33.442s][info][gc,heap      ] GC(37) Eden regions: 178->0(178)
[33.442s][info][gc,heap      ] GC(37) Survivor regions: 26->26(26)
[33.442s][info][gc,heap      ] GC(37) Old regions: 3598->3778
[33.442s][info][gc,heap      ] GC(37) Archive regions: 0->0
[33.442s][info][gc,heap      ] GC(37) Humongous regions: 0->0
[33.442s][info][gc,metaspace ] GC(37) Metaspace: 203K->203K(1056768K)
[33.442s][info][gc           ] GC(37) Pause Young (Normal) (G1 Evacuation Pause) 3802M->3803M(4084M) 561.370ms
[33.442s][info][gc,cpu       ] GC(37) User=4.14s Sys=0.00s Real=0.56s
[34.089s][info][gc,start     ] GC(38) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[34.089s][info][gc,task      ] GC(38) Using 8 workers of 8 for evacuation
[34.820s][info][gc,mmu       ] GC(38) MMU target violated: 201.0ms (200.0ms/201.0ms)
[34.820s][info][gc           ] GC(38) To-space exhausted
[34.820s][info][gc,phases    ] GC(38)   Pre Evacuate Collection Set: 0.1ms
[34.820s][info][gc,phases    ] GC(38)   Evacuate Collection Set: 517.8ms
[34.820s][info][gc,phases    ] GC(38)   Post Evacuate Collection Set: 212.0ms
[34.820s][info][gc,phases    ] GC(38)   Other: 0.6ms
[34.820s][info][gc,heap      ] GC(38) Eden regions: 178->0(178)
[34.820s][info][gc,heap      ] GC(38) Survivor regions: 26->26(26)
[34.820s][info][gc,heap      ] GC(38) Old regions: 3778->3987
[34.820s][info][gc,heap      ] GC(38) Archive regions: 0->0
[34.820s][info][gc,heap      ] GC(38) Humongous regions: 0->0
[34.820s][info][gc,metaspace ] GC(38) Metaspace: 203K->203K(1056768K)
[34.820s][info][gc           ] GC(38) Pause Young (Concurrent Start) (G1 Evacuation Pause) 3981M->4013M(4084M) 730.744ms
[34.820s][info][gc,cpu       ] GC(38) User=5.33s Sys=0.06s Real=0.73s
[34.820s][info][gc           ] GC(39) Concurrent Cycle
[34.820s][info][gc,marking   ] GC(39) Concurrent Clear Claimed Marks
[34.820s][info][gc,marking   ] GC(39) Concurrent Clear Claimed Marks 0.024ms
[34.820s][info][gc,marking   ] GC(39) Concurrent Scan Root Regions
[34.935s][info][gc,marking   ] GC(39) Concurrent Scan Root Regions 114.880ms
[34.935s][info][gc,marking   ] GC(39) Concurrent Mark (34.935s)
[34.935s][info][gc,marking   ] GC(39) Concurrent Mark From Roots
[34.935s][info][gc,task      ] GC(39) Using 2 workers of 2 for marking
[35.237s][info][gc,start     ] GC(40) Pause Young (Normal) (G1 Evacuation Pause)
[35.237s][info][gc,task      ] GC(40) Using 8 workers of 8 for evacuation
[35.633s][info][gc,mmu       ] GC(40) MMU target violated: 201.0ms (200.0ms/201.0ms)
[35.633s][info][gc           ] GC(40) To-space exhausted
[35.633s][info][gc,phases    ] GC(40)   Pre Evacuate Collection Set: 0.1ms
[35.633s][info][gc,phases    ] GC(40)   Evacuate Collection Set: 239.9ms
[35.633s][info][gc,phases    ] GC(40)   Post Evacuate Collection Set: 155.2ms
[35.633s][info][gc,phases    ] GC(40)   Other: 0.6ms
[35.633s][info][gc,heap      ] GC(40) Eden regions: 71->0(204)
[35.633s][info][gc,heap      ] GC(40) Survivor regions: 26->0(0)
[35.633s][info][gc,heap      ] GC(40) Old regions: 3987->4084
[35.633s][info][gc,heap      ] GC(40) Archive regions: 0->0
[35.633s][info][gc,heap      ] GC(40) Humongous regions: 0->0
[35.633s][info][gc,metaspace ] GC(40) Metaspace: 203K->203K(1056768K)
[35.633s][info][gc           ] GC(40) Pause Young (Normal) (G1 Evacuation Pause) 4084M->4084M(4084M) 396.189ms
[35.634s][info][gc,cpu       ] GC(40) User=2.55s Sys=0.03s Real=0.40s
[35.634s][info][gc,task      ] GC(41) Using 8 workers of 8 for full compaction
[35.634s][info][gc,start     ] GC(41) Pause Full (G1 Evacuation Pause)
[35.638s][info][gc,phases,start] GC(41) Phase 1: Mark live objects
[41.912s][info][gc,phases      ] GC(41) Phase 1: Mark live objects 6274.016ms
[41.912s][info][gc,phases,start] GC(41) Phase 2: Prepare for compaction
[42.397s][info][gc,phases      ] GC(41) Phase 2: Prepare for compaction 485.041ms
[42.397s][info][gc,phases,start] GC(41) Phase 3: Adjust pointers
[43.533s][info][gc,phases      ] GC(41) Phase 3: Adjust pointers 1136.648ms
[43.534s][info][gc,phases,start] GC(41) Phase 4: Compact heap
[44.118s][info][gc,phases      ] GC(41) Phase 4: Compact heap 584.353ms
[44.120s][info][gc,heap        ] GC(41) Eden regions: 0->0(204)
[44.120s][info][gc,heap        ] GC(41) Survivor regions: 0->0(0)
[44.120s][info][gc,heap        ] GC(41) Old regions: 4084->3772
[44.121s][info][gc,heap        ] GC(41) Archive regions: 0->0
[44.121s][info][gc,heap        ] GC(41) Humongous regions: 0->0
[44.121s][info][gc,metaspace   ] GC(41) Metaspace: 203K->203K(1056768K)
[44.121s][info][gc             ] GC(41) Pause Full (G1 Evacuation Pause) 4084M->3768M(4084M) 8486.809ms
[44.122s][info][gc,cpu         ] GC(41) User=36.34s Sys=0.28s Real=8.49s
[44.122s][info][gc,marking     ] GC(39) Concurrent Mark From Roots 9187.139ms
[44.122s][info][gc,marking     ] GC(39) Concurrent Mark Abort
[44.122s][info][gc             ] GC(39) Concurrent Cycle 9302.232ms
[44.771s][info][gc,start       ] GC(42) Pause Young (Normal) (G1 Evacuation Pause)
[44.771s][info][gc,task        ] GC(42) Using 8 workers of 8 for evacuation
[45.539s][info][gc,mmu         ] GC(42) MMU target violated: 201.0ms (200.0ms/201.0ms)
[45.539s][info][gc             ] GC(42) To-space exhausted
[45.539s][info][gc,phases      ] GC(42)   Pre Evacuate Collection Set: 0.1ms
[45.539s][info][gc,phases      ] GC(42)   Evacuate Collection Set: 570.1ms
[45.539s][info][gc,phases      ] GC(42)   Post Evacuate Collection Set: 196.6ms
[45.539s][info][gc,phases      ] GC(42)   Other: 0.6ms
[45.539s][info][gc,heap        ] GC(42) Eden regions: 204->0(178)
[45.539s][info][gc,heap        ] GC(42) Survivor regions: 0->26(26)
[45.539s][info][gc,heap        ] GC(42) Old regions: 3772->3980
[45.539s][info][gc,heap        ] GC(42) Archive regions: 0->0
[45.539s][info][gc,heap        ] GC(42) Humongous regions: 0->0
[45.539s][info][gc,metaspace   ] GC(42) Metaspace: 203K->203K(1056768K)
[45.539s][info][gc             ] GC(42) Pause Young (Normal) (G1 Evacuation Pause) 3972M->4002M(4084M) 767.626ms
[45.539s][info][gc,cpu         ] GC(42) User=5.50s Sys=0.05s Real=0.77s
[45.859s][info][gc,start       ] GC(43) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[45.859s][info][gc,task        ] GC(43) Using 8 workers of 8 for evacuation
[46.260s][info][gc,mmu         ] GC(43) MMU target violated: 201.0ms (200.0ms/201.0ms)
[46.260s][info][gc             ] GC(43) To-space exhausted
[46.260s][info][gc,phases      ] GC(43)   Pre Evacuate Collection Set: 0.2ms
[46.260s][info][gc,phases      ] GC(43)   Evacuate Collection Set: 225.4ms
[46.260s][info][gc,phases      ] GC(43)   Post Evacuate Collection Set: 174.7ms
[46.260s][info][gc,phases      ] GC(43)   Other: 0.6ms
[46.260s][info][gc,heap        ] GC(43) Eden regions: 78->0(204)
[46.260s][info][gc,heap        ] GC(43) Survivor regions: 26->0(0)
[46.260s][info][gc,heap        ] GC(43) Old regions: 3980->4084
[46.260s][info][gc,heap        ] GC(43) Archive regions: 0->0
[46.260s][info][gc,heap        ] GC(43) Humongous regions: 0->0
[46.260s][info][gc,metaspace   ] GC(43) Metaspace: 203K->203K(1056768K)
[46.260s][info][gc             ] GC(43) Pause Young (Concurrent Start) (G1 Evacuation Pause) 4080M->4080M(4084M) 401.094ms
[46.260s][info][gc,cpu         ] GC(43) User=2.52s Sys=0.02s Real=0.40s
[46.260s][info][gc             ] GC(45) Concurrent Cycle
[46.260s][info][gc,task        ] GC(44) Using 8 workers of 8 for full compaction
[46.260s][info][gc,marking     ] GC(45) Concurrent Clear Claimed Marks
[46.260s][info][gc,marking     ] GC(45) Concurrent Clear Claimed Marks 0.048ms
[46.260s][info][gc,marking     ] GC(45) Concurrent Scan Root Regions
[46.260s][info][gc,marking     ] GC(45) Concurrent Scan Root Regions 0.018ms
[46.260s][info][gc,marking     ] GC(45) Concurrent Mark (46.260s)
[46.260s][info][gc,marking     ] GC(45) Concurrent Mark From Roots
[46.260s][info][gc,task        ] GC(45) Using 2 workers of 2 for marking
[46.260s][info][gc,start       ] GC(44) Pause Full (G1 Evacuation Pause)
[46.264s][info][gc,phases,start] GC(44) Phase 1: Mark live objects
[50.476s][info][gc,phases      ] GC(44) Phase 1: Mark live objects 4211.419ms
[50.476s][info][gc,phases,start] GC(44) Phase 2: Prepare for compaction
[50.858s][info][gc,phases      ] GC(44) Phase 2: Prepare for compaction 382.618ms
[50.858s][info][gc,phases,start] GC(44) Phase 3: Adjust pointers
[52.034s][info][gc,phases      ] GC(44) Phase 3: Adjust pointers 1175.325ms
[52.034s][info][gc,phases,start] GC(44) Phase 4: Compact heap
[52.535s][info][gc,phases      ] GC(44) Phase 4: Compact heap 501.498ms
[52.537s][info][gc,heap        ] GC(44) Eden regions: 0->0(204)
[52.537s][info][gc,heap        ] GC(44) Survivor regions: 0->0(0)
[52.537s][info][gc,heap        ] GC(44) Old regions: 4084->4035
[52.537s][info][gc,heap        ] GC(44) Archive regions: 0->0
[52.537s][info][gc,heap        ] GC(44) Humongous regions: 0->0
[52.537s][info][gc,metaspace   ] GC(44) Metaspace: 203K->203K(1056768K)
[52.537s][info][gc             ] GC(44) Pause Full (G1 Evacuation Pause) 4080M->4030M(4084M) 6276.696ms
[52.538s][info][gc,cpu         ] GC(44) User=32.31s Sys=0.11s Real=6.28s
[52.538s][info][gc,marking     ] GC(45) Concurrent Mark From Roots 6278.018ms
[52.538s][info][gc,marking     ] GC(45) Concurrent Mark Abort
[52.538s][info][gc             ] GC(45) Concurrent Cycle 6278.236ms
[52.673s][info][gc,start       ] GC(46) Pause Young (Normal) (G1 Evacuation Pause)
[52.673s][info][gc,task        ] GC(46) Using 8 workers of 8 for evacuation
[52.886s][info][gc,mmu         ] GC(46) MMU target violated: 201.0ms (200.0ms/201.0ms)
[52.886s][info][gc             ] GC(46) To-space exhausted
[52.886s][info][gc,phases      ] GC(46)   Pre Evacuate Collection Set: 0.1ms
[52.886s][info][gc,phases      ] GC(46)   Evacuate Collection Set: 135.6ms
[52.886s][info][gc,phases      ] GC(46)   Post Evacuate Collection Set: 76.8ms
[52.886s][info][gc,phases      ] GC(46)   Other: 0.4ms
[52.886s][info][gc,heap        ] GC(46) Eden regions: 49->0(204)
[52.886s][info][gc,heap        ] GC(46) Survivor regions: 0->0(0)
[52.886s][info][gc,heap        ] GC(46) Old regions: 4035->4084
